Genus	Species	Marker	Sequence_Count	genDiv_mx	genDiv_mn	match_name
Euphorbia	Euphorbia_carniolica	ndhF	69	0.010005359289422	0.00482140595930374	Euphorbia_carniolica_ndhFtxt
Euphorbia	Euphorbia_characias	matK	4	0.0539484745092222	0.0275781041388518	Euphorbia_characias_matKtxt
Euphorbia	Euphorbia_cyparissias	matK	9	0.00982249353423033	0.00520834371802912	Euphorbia_cyparissias_matKtxt
Euphorbia	Euphorbia_esula	rbcL	10	0.0209137356966887	0.00247307676190818	Euphorbia_esula_rbcLtxt
Euphorbia	Euphorbia_exigua	matK	6	0.094629056252214	0.0215461409298799	Euphorbia_exigua_matKtxt
Euphorbia	Euphorbia_helioscopia	rbcL	23	0.0407133822740621	0.0043561313934002	Euphorbia_helioscopia_rbcLtxt
Euphorbia	Euphorbia_myrsinites	trnLtrnF	40	0.00204907531504037	0.0001795715860599	Euphorbia_myrsinites_trnLtrnFtxt
Euphorbia	Euphorbia_peplus	rbcL	12	0.00423905004203382	0.00033921302578019	Euphorbia_peplus_rbcLtxt
Euphorbia	Euphorbia_thessala	trnLtrnF	4	0.00404173795941903	0.00203219664185563	Euphorbia_thessala_trnLtrnFtxt
Euphorbia	Euphorbia_triflora	trnLtrnF	4	0.00342168925892946	0.00228138626636367	Euphorbia_triflora_trnLtrnFtxt
Euphrasia	Euphrasia_micrantha	rbcL	5	0.00139065154104475	0	Euphrasia_micrantha_rbcLtxt
Eutrema	Eutrema_edwardsii	rbcL	10	0.0130837359098229	0.00181159420289855	Eutrema_edwardsii_rbcLtxt
Fagus	Fagus_orientalis	trnLtrnF	27	0.00618740676591402	0.00102183074566239	Fagus_orientalis_trnLtrnFtxt
Fagus	Fagus_sylvatica	trnLtrnF	34	0.00483176953765189	0.00101480370899396	Fagus_sylvatica_trnLtrnFtxt
Fagus	Fagus_taurica	trnLtrnF	9	0.00541958041958042	0.00244755244755245	Fagus_taurica_trnLtrnFtxt
Fallopia	Fallopia_convolvulus	rbcL	17	0.00598605020121509	0.000887856283039082	Fallopia_convolvulus_rbcLtxt
Fallopia	Fallopia_dumetorum	rbcL	7	0.00801075268817204	0.00348871801567178	Fallopia_dumetorum_rbcLtxt
Ferula	Ferula_communis	trnStrnG	26	0.0471968903391621	0.00743640748931887	Ferula_communis_trnStrnGtxt
Festuca	Festuca_altissima	matK	5	0.00719678036518742	0.00159744408945687	Festuca_altissima_matKtxt
Festuca	Festuca_baffinensis	matK	14	0.00119017891689279	0	Festuca_baffinensis_matKtxt
Festuca	Festuca_brachyphylla	rbcL	34	0.00943742491326399	0.000537216902394969	Festuca_brachyphylla_rbcLtxt
Festuca	Festuca_bromoides	rbcL	16	0.0135312604937776	0.00151691326504455	Festuca_bromoides_rbcLtxt
Festuca	Festuca_csikhegyensis	matK	6	0.00135393635098317	0.000641431771173138	Festuca_csikhegyensis_matKtxt
Festuca	Festuca_eskia	trnLtrnF	65	0.00314713137582557	0.000638204225352113	Festuca_eskia_trnLtrnFtxt
Festuca	Festuca_fasciculata	rbcL	4	0.0129390018484288	0.00431300061614295	Festuca_fasciculata_rbcLtxt
Festuca	Festuca_filiformis	matK	4	0.00099502487562189	0	Festuca_filiformis_matKtxt
Festuca	Festuca_gautieri	trnLtrnF	70	0.00667491796921221	0.00275566442131047	Festuca_gautieri_trnLtrnFtxt
Festuca	Festuca_hyperborea	rbcL	10	0.0012531328320802	0.000812720206312884	Festuca_hyperborea_rbcLtxt
Festuca	Festuca_myuros	rbcL	24	0.00755731315975955	0.000493657016589708	Festuca_myuros_rbcLtxt
Festuca	Festuca_ovina	trnLtrnF	16	0.0020040973777873	0.000572926794126312	Festuca_ovina_trnLtrnFtxt
Festuca	Festuca_pallens	trnLtrnF	9	0.00134449562706722	0.00039613156879057	Festuca_pallens_trnLtrnFtxt
Festuca	Festuca_picoeuropeana	trnLtrnF	86	0.00526926263463131	0.00129246064623032	Festuca_picoeuropeana_trnLtrnFtxt
Festuca	Festuca_pratensis	trnLtrnF	13	0.00629996518911298	0.00173584760244229	Festuca_pratensis_trnLtrnFtxt
Festuca	Festuca_psammophila	matK	8	0.0016449558643564	0.00102289898156051	Festuca_psammophila_matKtxt
Festuca	Festuca_rubra	rbcL	47	0.00880227397367379	0.0022617431049655	Festuca_rubra_rbcLtxt
Festuca	Festuca_rupicola	matK	4	0.0017833414870855	0.00118958777612481	Festuca_rupicola_matKtxt
Festuca	Festuca_vivipara	rbcL	7	0.00373134328358209	0.000621890547263682	Festuca_vivipara_rbcLtxt
Ficaria	Ficaria_verna	matK	5	0.00916789654930072	0.00217864923747277	Ficaria_verna_matKtxt
Ficus	Ficus_carica	psbAtrnH	44	0.114675895792375	0.00130585881506507	Ficus_carica_psbAtrnHtxt
Filago	Filago_lutescens	58SrRNA	4	0.00629632952230961	0.00208659363588941	Filago_lutescens_58SrRNAtxt
Filago	Filago_pyramidata	rbcL	6	0.00438685689390978	0.00257896077834786	Filago_pyramidata_rbcLtxt
Filipendula	Filipendula_ulmaria	rbcL	12	0.00360404815228244	0.000181455271275631	Filipendula_ulmaria_rbcLtxt
Filipendula	Filipendula_vulgaris	rpl16	10	0.00465077982100151	0.00083478161989892	Filipendula_vulgaris_rpl16txt
Frangula	Frangula_alnus	matK	12	0.00531660396835986	0.000122518990443519	Frangula_alnus_matKtxt
Frankenia	Frankenia_pulverulenta	rbcL	5	0.00221430284996603	0.00086881038647343	Frankenia_pulverulenta_rbcLtxt
Fraxinus	Fraxinus_angustifolia	ITS	5	0.0179166666666667	0.00658333333333333	Fraxinus_angustifolia_ITStxt
Fritillaria	Fritillaria_tubiformis	petApsbJ	13	0.00197627749590539	0	Fritillaria_tubiformis_petApsbJtxt
Fumaria	Fumaria_bastardii	rbcL	4	0.00369685767097967	0.00123228589032656	Fumaria_bastardii_rbcLtxt
Fumaria	Fumaria_capreolata	matK	6	0.00465116279069767	0.000930232558139535	Fumaria_capreolata_matKtxt
Fumaria	Fumaria_densiflora	matK	4	0.00127378078980109	0.00041101520756268	Fumaria_densiflora_matKtxt
Fumaria	Fumaria_officinalis	rbcL	8	0.0104726905337691	0.0057523997741389	Fumaria_officinalis_rbcLtxt
Fumaria	Fumaria_parviflora	rbcL	6	0.00191570881226054	0.000383141762452107	Fumaria_parviflora_rbcLtxt
Fumaria	Fumaria_vaillantii	rbcL	7	0.0950426630250554	0.0183727034120735	Fumaria_vaillantii_rbcLtxt
Gagea	Gagea_apulica	58SrRNA	5	0.00121555915721232	0.000810372771474878	Gagea_apulica_58SrRNAtxt
Gagea	Gagea_bohemica	trnLtrnF	43	0.0116017500598628	0.00618814071384145	Gagea_bohemica_trnLtrnFtxt
Gagea	Gagea_bulbifera	58SrRNA	10	0.00324149108589951	0.000360165676211057	Gagea_bulbifera_58SrRNAtxt
Gagea	Gagea_dubia	trnLtrnF	6	0.0331360370235051	0.0135547113174804	Gagea_dubia_trnLtrnFtxt
Gagea	Gagea_foliosa	58SrRNA	6	0.0306100427762149	0.00649350649350649	Gagea_foliosa_58SrRNAtxt
Gagea	Gagea_fragifera	58SrRNA	29	0.012639146567718	0.00389022600122839	Gagea_fragifera_58SrRNAtxt
Gagea	Gagea_graeca	58SrRNA	6	0.00222601379887905	0.000941904649601363	Gagea_graeca_58SrRNAtxt
Gagea	Gagea_granatellii	trnLtrnF	13	0.0081674071636224	0.00112994350282486	Gagea_granatellii_trnLtrnFtxt
Gagea	Gagea_granulosa	58SrRNA	14	0.0280631420696567	0.0172638436482085	Gagea_granulosa_58SrRNAtxt
Gagea	Gagea_heldreichii	58SrRNA	4	0.0310457516339869	0.0103485838779956	Gagea_heldreichii_58SrRNAtxt
Gagea	Gagea_lacaitae	58SrRNA	5	0.0036525974025974	0.00162337662337662	Gagea_lacaitae_58SrRNAtxt
Gagea	Gagea_lutea	trnLtrnF	12	0.0133624625016304	0.00177396133278486	Gagea_lutea_trnLtrnFtxt
Gagea	Gagea_minima	58SrRNA	6	0.00260586319218241	0.00125197863909833	Gagea_minima_58SrRNAtxt
Gagea	Gagea_nevadensis	trnLtrnF	5	0.00912212732235626	0.00180505415162455	Gagea_nevadensis_trnLtrnFtxt
Gagea	Gagea_peduncularis	58SrRNA	8	0.00441347270615563	0.00139372822299652	Gagea_peduncularis_58SrRNAtxt
Gagea	Gagea_polidorii	58SrRNA	11	0.0226278284875948	0.00800055648302727	Gagea_polidorii_58SrRNAtxt
Gagea	Gagea_pomeranica	58SrRNA	10	0.0114449515546491	0.00491776736092823	Gagea_pomeranica_58SrRNAtxt
Gagea	Gagea_pratensis	58SrRNA	8	0.00910957137226477	0.00297113678479391	Gagea_pratensis_58SrRNAtxt
Gagea	Gagea_pusilla	58SrRNA	4	0.00969829836099802	0.00377562028047465	Gagea_pusilla_58SrRNAtxt
Gagea	Gagea_reticulata	trnLtrnF	6	0.00529132253772104	0.000808625336927224	Gagea_reticulata_trnLtrnFtxt
Gagea	Gagea_serotina	58SrRNA	5	0.00448613376835237	0.00203915171288744	Gagea_serotina_58SrRNAtxt
Gagea	Gagea_spathacea	58SrRNA	30	0.00134357512406293	0.000335871025526198	Gagea_spathacea_58SrRNAtxt
Gagea	Gagea_subtrigona	58SrRNA	12	0.0229072479626803	0.00384067152359835	Gagea_subtrigona_58SrRNAtxt
Gagea	Gagea_villosa	trnLtrnF	19	0.0232820764145112	0.00316342617332842	Gagea_villosa_trnLtrnFtxt
Galanthus	Galanthus_elwesii	trnLtrnF	23	0.0170269053016185	0.00118465477344211	Galanthus_elwesii_trnLtrnFtxt
Galanthus	Galanthus_nivalis	trnLtrnF	93	0.0134845382535721	0.00187184749399998	Galanthus_nivalis_trnLtrnFtxt
Galanthus	Galanthus_reginae-olgae	trnLtrnF	5	0.00653494674027415	0.00162337662337662	Galanthus_reginaeolgae_trnLtrnFtxt
Galeopsis	Galeopsis_tetrahit	rbcL	13	0.00327862937397606	0.00076597233363638	Galeopsis_tetrahit_rbcLtxt
Galium	Galium_album	rbcL	4	0.0117994100294985	0.00995024875621891	Galium_album_rbcLtxt
Galium	Galium_aparine	rbcL	21	0.016473961847742	0.00300114997938071	Galium_aparine_rbcLtxt
Galium	Galium_boreale	rbcL	20	0.0143803545188012	0.000934389562708259	Galium_boreale_rbcLtxt
Galium	Galium_lucidum	rbcL	4	0.0185185185185185	0.00708861806890367	Galium_lucidum_rbcLtxt
Galium	Galium_mollugo	rbcL	15	0.0144023585340414	0.00111848393500478	Galium_mollugo_rbcLtxt
Galium	Galium_odoratum	rbcL	6	0.0207183908045977	0.00487593841455656	Galium_odoratum_rbcLtxt
Galium	Galium_palustre	rbcL	13	0.0154938950065194	0.00178051043517009	Galium_palustre_rbcLtxt
Galium	Galium_saxatile	rbcL	8	0.0125549846201397	0.00156824572788233	Galium_saxatile_rbcLtxt
Galium	Galium_scabrum	rbcL	5	0.0169753086419753	0.00431391566143339	Galium_scabrum_rbcLtxt
Galium	Galium_spurium	rbcL	17	0.0463008513539885	0.0266390812726949	Galium_spurium_rbcLtxt
Galium	Galium_sterneri	rbcL	6	0.00405910192745544	0.000738007380073801	Galium_sterneri_rbcLtxt
Galium	Galium_triflorum	rbcL	21	0.0122538112309105	0.00114673050518019	Galium_triflorum_rbcLtxt
Galium	Galium_uliginosum	rbcL	6	0.00075187969924812	0	Galium_uliginosum_rbcLtxt
Galium	Galium_verum	rbcL	14	0.0169842605076198	0.00206878189934203	Galium_verum_rbcLtxt
Gastridium	Gastridium_phleoides	psbAtrnH	17	0.010508418016431	0.00401853920976941	Gastridium_phleoides_psbAtrnHtxt
Gastridium	Gastridium_ventricosum	psbAtrnH	27	0.00661157024793388	0.00235219326128417	Gastridium_ventricosum_psbAtrnHtxt
Genista	Genista_tinctoria	rbcL	8	0.00191746598873228	0.000271076172404446	Genista_tinctoria_rbcLtxt
Gentianella	Gentianella_amarella	rbcL	11	0.00297315682440638	0.0011090573012939	Gentianella_amarella_rbcLtxt
Gentianella	Gentianella_germanica	58SrRNA	6	0.0011999217282263	0.000239234449760766	Gentianella_germanica_58SrRNAtxt
Gentianopsis	Gentianopsis_barbata	matK	6	0.0754301619642565	0.0397495153472204	Gentianopsis_barbata_matKtxt
Gentianopsis	Gentianopsis_detonsa	rbcL	8	0.00189393939393939	0.000270562770562771	Gentianopsis_detonsa_rbcLtxt
Geranium	Geranium_dissectum	rbcL	8	0.00209926750114013	0.000266524520255864	Geranium_dissectum_rbcLtxt
Geranium	Geranium_molle	rbcL	13	0.0120272894947992	0.000932835820895522	Geranium_molle_rbcLtxt
Geranium	Geranium_purpureum	matK	4	0.00316580821590269	0.00212127841162239	Geranium_purpureum_matKtxt
Geranium	Geranium_pusillum	rbcL	8	0.0117997822674429	0.00523568180587885	Geranium_pusillum_rbcLtxt
Geranium	Geranium_robertianum	18SrRNA	24	0.010753200600957	0.0022525849822735	Geranium_robertianum_18SrRNAtxt
Geranium	Geranium_rotundifolium	rbcL	9	0.0120825855497973	0.00226131541725601	Geranium_rotundifolium_rbcLtxt
Geranium	Geranium_sanguineum	rbcL	10	0.00745658519679168	0.000805152979066023	Geranium_sanguineum_rbcLtxt
Geranium	Geranium_sibiricum	rbcL	4	0.00721252356364232	0.00226757369614512	Geranium_sibiricum_rbcLtxt
Geranium	Geranium_sylvaticum	rbcL	6	0.0539800344953745	0.0116186467851164	Geranium_sylvaticum_rbcLtxt
Geum	Geum_aleppicum	rbcL	11	0.00370674016033081	0.00036231884057971	Geum_aleppicum_rbcLtxt
Geum	Geum_rivale	rbcL	9	0.00776924938890551	0.00114249098158344	Geum_rivale_rbcLtxt
Geum	Geum_urbanum	rbcL	10	0.00183472870884456	0.000200924251557163	Geum_urbanum_rbcLtxt
Gladiolus	Gladiolus_imbricatus	trnLtrnF	7	0.00130718954248366	0.000217864923747277	Gladiolus_imbricatus_trnLtrnFtxt
Gladiolus	Gladiolus_palustris	psbAtrnH	11	0.015592707372436	0.00222910901282809	Gladiolus_palustris_psbAtrnHtxt
Glaucium	Glaucium_flavum	matK	4	0.0012343026252956	0.00040551500405515	Glaucium_flavum_matKtxt
Glebionis	Glebionis_segetum	rbcL	7	0.00204112490767451	0.000466853408029879	Glebionis_segetum_rbcLtxt
Glechoma	Glechoma_hederacea	rbcL	19	4.34027777777778e-05	0	Glechoma_hederacea_rbcLtxt
Glinus	Glinus_lotoides	rbcL	14	0.00566778146044719	0.00179229758271546	Glinus_lotoides_rbcLtxt
Glyceria	Glyceria_declinata	matK	5	0.00134801826088901	0.000293083235638921	Glyceria_declinata_matKtxt
Glyceria	Glyceria_fluitans	matK	5	0.00287537013210941	0.00095935876714139	Glyceria_fluitans_matKtxt
Glyceria	Glyceria_maxima	rbcL	5	0.00749084686436967	0.00185873605947955	Glyceria_maxima_rbcLtxt
Glyceria	Glyceria_notata	rbcL	5	0.00478204485838074	0.00187670769837469	Glyceria_notata_rbcLtxt
Glycyrrhiza	Glycyrrhiza_glabra	rbcL	9	0.0274744119321233	0.0024703557312253	Glycyrrhiza_glabra_rbcLtxt
Glycyrrhiza	Glycyrrhiza_uralensis	matK	8	0.00130390679945566	0	Glycyrrhiza_uralensis_matKtxt
Gnaphalium	Gnaphalium_uliginosum	rbcL	8	0.00733057025751714	0.0010351966873706	Gnaphalium_uliginosum_rbcLtxt
Goldbachia	Goldbachia_laevigata	matK	4	0.000870899774282802	0	Goldbachia_laevigata_matKtxt
Goniolimon	Goniolimon_besserianum	rps16	4	0.00137931034482759	0.000459770114942529	Goniolimon_besserianum_rps16txt
Goniolimon	Goniolimon_dalmaticum	rps16	4	0.00138504155124654	0.000461680517082179	Goniolimon_dalmaticum_rps16txt
Goniolimon	Goniolimon_incanum	rps16	11	0.00649476933892697	0.0015195285830641	Goniolimon_incanum_rps16txt
Goniolimon	Goniolimon_tataricum	rps16	77	0.00590942188089554	0.00150938017409419	Goniolimon_tataricum_rps16txt
Goodyera	Goodyera_repens	matK	15	0.0799680500527898	0.00722248504042786	Goodyera_repens_matKtxt
Gymnadenia	Gymnadenia_conopsea	rbcL	7	0.00504593798170557	0	Gymnadenia_conopsea_rbcLtxt
Gymnocarpium	Gymnocarpium_dryopteris	rbcL	15	0.00706438179739511	0.000527878925475286	Gymnocarpium_dryopteris_rbcLtxt
Gypsophila	Gypsophila_paniculata	rbcL	34	0.00463856682047117	0.000560966966906277	Gypsophila_paniculata_rbcLtxt
Haberlea	Haberlea_rhodopensis	psbAtrnH	6	0.0212290502793296	0.0111731843575419	Haberlea_rhodopensis_psbAtrnHtxt
Hainardia	Hainardia_cylindrica	matK	4	0.0030464130326442	0.00216561903868405	Hainardia_cylindrica_matKtxt
Halenia	Halenia_corniculata	rbcL	55	0.00148290937045922	0	Halenia_corniculata_rbcLtxt
Halocnemum	Halocnemum_strobilaceum	rbcL	6	0.003072603739079	0.000789003746600631	Halocnemum_strobilaceum_rbcLtxt
Haplophyllum	Haplophyllum_buxbaumii	matK	5	0.241236258249589	0.0906363190718701	Haplophyllum_buxbaumii_matKtxt
Hedera	Hedera_helix	psbAtrnH	36	0.016134167495856	0.00254074305211399	Hedera_helix_psbAtrnHtxt
Hedera	Hedera_hibernica	psbAtrnH	16	0.0092313937991146	0.00208011490510399	Hedera_hibernica_psbAtrnHtxt
Hedysarum	Hedysarum_alpinum	trnLtrnF	9	0.0357840288314122	0.00828382332798649	Hedysarum_alpinum_trnLtrnFtxt
Hedysarum	Hedysarum_glomeratum	trnLtrnF	4	0.00124979501956099	0	Hedysarum_glomeratum_trnLtrnFtxt
Hedysarum	Hedysarum_hedysaroides	trnLtrnF	4	0.0393382317265573	0.014342510780083	Hedysarum_hedysaroides_trnLtrnFtxt
Helianthemum	Helianthemum_apenninum	Adh	8	0.00220264317180617	0.000314663310258024	Helianthemum_apenninum_Adhtxt
Helianthemum	Helianthemum_cinereum	Adh	5	0.00442368258391138	0.00322256830356492	Helianthemum_cinereum_Adhtxt
Helianthemum	Helianthemum_ledifolium	rbcL	5	0.00560060135165822	0.00136861313868613	Helianthemum_ledifolium_rbcLtxt
Helianthemum	Helianthemum_marifolium	Adh	7	0.00640133083687107	0.00106382978723404	Helianthemum_marifolium_Adhtxt
Helianthemum	Helianthemum_nummularium	trnLtrnF	5	0.00131234499862221	0	Helianthemum_nummularium_trnLtrnFtxt
Helianthemum	Helianthemum_oelandicum	Adh	4	0.0122390208783297	0.0050061817839383	Helianthemum_oelandicum_Adhtxt
Helianthemum	Helianthemum_salicifolium	rbcL	5	0.00233383317059562	0.000900445688225539	Helianthemum_salicifolium_rbcLtxt
Helianthemum	Helianthemum_stipulatum	trnLtrnF	4	0.000998003992015968	0	Helianthemum_stipulatum_trnLtrnFtxt
Helichrysum	Helichrysum_italicum	matK	9	0.0101335478773124	0.00592747559274756	Helichrysum_italicum_matKtxt
Helichrysum	Helichrysum_orientale	58SrRNA	15	0.00506186726659168	0.00269966254218223	Helichrysum_orientale_58SrRNAtxt
Helichrysum	Helichrysum_pendulum	rbcL	15	0.000708488986216669	0.000257632358624243	Helichrysum_pendulum_rbcLtxt
Helichrysum	Helichrysum_stoechas	trnLtrnF	22	0.00120627261761158	5.74415532195991e-05	Helichrysum_stoechas_trnLtrnFtxt
Helicodiceros	Helicodiceros_muscivorus	trnLtrnF	7	0.00168350168350168	0.00126262626262626	Helicodiceros_muscivorus_trnLtrnFtxt
Helictochloa	Helictochloa_bromoides	matK	4	0.0396957299295986	0.0192449967249577	Helictochloa_bromoides_matKtxt
Helictochloa	Helictochloa_hookeri	matK	5	0.0470993007486732	0.0129746835443038	Helictochloa_hookeri_matKtxt
Helictotrichon	Helictotrichon_cantabricum	58SrRNA	8	0.0196635868277659	0.0111348021795783	Helictotrichon_cantabricum_58SrRNAtxt
Helictotrichon	Helictotrichon_filifolium	58SrRNA	9	0.0277502448083895	0.0120791015049247	Helictotrichon_filifolium_58SrRNAtxt
Helictotrichon	Helictotrichon_parlatorei	rps16	19	0.00459716378369955	0.00124668848371513	Helictotrichon_parlatorei_rps16txt
Helictotrichon	Helictotrichon_petzense	rps16	6	0.00504908835904628	0.00168302945301543	Helictotrichon_petzense_rps16txt
Helictotrichon	Helictotrichon_sedenense	matK	6	0.0101682914873918	0.0101578676654841	Helictotrichon_sedenense_matKtxt
Helictotrichon	Helictotrichon_setaceum	matK	5	0.00266666666666667	0.000666666666666667	Helictotrichon_setaceum_matKtxt
Heliosperma	Heliosperma_pusillum	rps16	24	0.019178864151647	0.0117518553758147	Heliosperma_pusillum_rps16txt
Heliosperma	Heliosperma_veselskyi	rps16	5	0.00589733769526001	0.00279396096160903	Heliosperma_veselskyi_rps16txt
Heliotropium	Heliotropium_ellipticum	matK	7	0.206113751283773	0.0380105719317669	Heliotropium_ellipticum_matKtxt
Heliotropium	Heliotropium_europaeum	rbcL	7	0.00759905637073267	0.00625878688151733	Heliotropium_europaeum_rbcLtxt
Helleborus	Helleborus_foetidus	rbcL	5	0.00188323917137476	0.000470809792843691	Helleborus_foetidus_rbcLtxt
Helleborus	Helleborus_multifidus	matK	5	0.00793123849410717	0.00240963855421687	Helleborus_multifidus_matKtxt
Helleborus	Helleborus_niger	rpoB	49	0.00195957095709571	0.00055005500550055	Helleborus_niger_rpoBtxt
Helleborus	Helleborus_viridis	matK	6	0.00746697489665629	0.00325723734372155	Helleborus_viridis_matKtxt
Helminthotheca	Helminthotheca_comosa	58SrRNA	34	0.0151903710082765	0.00887615074859894	Helminthotheca_comosa_58SrRNAtxt
Helminthotheca	Helminthotheca_echioides	rbcL	6	0.001979178829492	0.000373134328358209	Helminthotheca_echioides_rbcLtxt
Helosciadium	Helosciadium_nodiflorum	rbcL	5	0.0019047619047619	0.000476190476190476	Helosciadium_nodiflorum_rbcLtxt
Hemerocallis	Hemerocallis_lilioasphodelus	psbAtrnH	12	0.00363636363636364	0.000491310921932931	Hemerocallis_lilioasphodelus_psbAtrnHtxt
Hepatica	Hepatica_nobilis	matK	10	0.00724202600789293	0.00301869267386509	Hepatica_nobilis_matKtxt
Heracleum	Heracleum_sphondylium	rbcL	9	0.000910796104458418	0	Heracleum_sphondylium_rbcLtxt
Herniaria	Herniaria_glabra	rbcL	9	0.00319791582951593	0.000905797101449275	Herniaria_glabra_rbcLtxt
Hesperis	Hesperis_matronalis	matK	4	0.00348042332527941	0.00172949693286299	Hesperis_matronalis_matKtxt
Heteropogon	Heteropogon_contortus	rbcL	7	0.00128090180042521	0.00087926006430383	Heteropogon_contortus_rbcLtxt
Hibiscus	Hibiscus_trionum	rbcL	8	0.0169840849945522	0.00379790436004038	Hibiscus_trionum_rbcLtxt
Hieracium	Hieracium_lachenalii	rbcL	7	0.00336952891427093	0.000905797101449275	Hieracium_lachenalii_rbcLtxt
Hieracium	Hieracium_umbellatum	rbcL	14	0.0127920304366195	0.00125418060200669	Hieracium_umbellatum_rbcLtxt
Himantoglossum	Himantoglossum_hircinum	accD	5	0.000799573560767591	0.000533049040511727	Himantoglossum_hircinum_accDtxt
Hippophae	Hippophae_rhamnoides	rbcL	14	0.0044360793564588	0.00147460840067844	Hippophae_rhamnoides_rbcLtxt
Hippuris	Hippuris_tetraphylla	matK	7	0.00443408345520971	0.00107072597045427	Hippuris_tetraphylla_matKtxt
Hippuris	Hippuris_vulgaris	matK	11	0.00249001253237725	0.00131302666114104	Hippuris_vulgaris_matKtxt
Holcus	Holcus_mollis	matK	6	0.00620384795276394	0.002904741494639	Holcus_mollis_matKtxt
Homogyne	Homogyne_alpina	psbAtrnH	22	0.00171972213832679	0.000380952380952381	Homogyne_alpina_psbAtrnHtxt
Hordelymus	Hordelymus_europaeus	trnLtrnF	5	0.0192307692307692	0.0108173076923077	Hordelymus_europaeus_trnLtrnFtxt
Hordeum	Hordeum_bogdanii	58SrRNA	9	0.00647993311036789	0.00209030100334448	Hordeum_bogdanii_58SrRNAtxt
Hordeum	Hordeum_bulbosum	58SrRNA	7	0.00445930880713489	0.00167224080267559	Hordeum_bulbosum_58SrRNAtxt
Hordeum	Hordeum_murinum	58SrRNA	18	0.0964844116671699	0.0217095969452289	Hordeum_murinum_58SrRNAtxt
Hordeum	Hordeum_roshevitzii	58SrRNA	7	0.0529542920847269	0.0147714604236343	Hordeum_roshevitzii_58SrRNAtxt
Hordeum	Hordeum_secalinum	58SrRNA	4	0.109253065774805	0.0379004025661498	Hordeum_secalinum_58SrRNAtxt
Hordeum	Hordeum_vulgare	matK	32	0.00704508022042898	0.00011685586719813	Hordeum_vulgare_matKtxt
Hornungia	Hornungia_petraea	ITS	6	0.0391626888521937	0.03728958188583	Hornungia_petraea_ITStxt
Humulus	Humulus_lupulus	rbcL	17	0.00432797686645404	0.000796136256138094	Humulus_lupulus_rbcLtxt
Huperzia	Huperzia_selago	rbcL	84	0.00963643654151594	0.00104269336279528	Huperzia_selago_rbcLtxt
Hyacinthoides	Hyacinthoides_reverchonii	psbAtrnH	5	0.0184899845916795	0.00462249614791988	Hyacinthoides_reverchonii_psbAtrnHtxt
Hydrilla	Hydrilla_verticillata	trnLtrnF	60	0.0152308080797542	0.00239495730265514	Hydrilla_verticillata_trnLtrnFtxt
Hyoscyamus	Hyoscyamus_niger	rbcL	12	0.00170319355207291	0	Hyoscyamus_niger_rbcLtxt
